Category Name,Manufacturer Name,City,Country,Latitude,Longitude,Machine Count
U.V. coaters and dryers,APL Machinery,,India,20.5937,78.9629,1
U.V. coaters and dryers,Duplo,,Netherlands,52.2434979,5.6343227,1
U.V. coaters and dryers,Shanghai Machinery,Gliwice,Poland,50.26590325,18.69757619,1
U.V. coaters and dryers,SiasPrint,,Bulgaria,42.6073975,25.4856617,1
U.V. coaters and dryers,Technigraf,Vogtei,Germany,51.1638175,10.4478313,1
Vertical Band Sealer,BVM,Brunswick,Germany,52.2646577,10.5236066,1
Vertical Band Sealer,Elmec Technopac Machineries,Bengaluru,India,12.9767936,77.590082,1
Waste conveyor belts,Busch,Stuttgart,Deutschland,48.7758459,9.1829321,1
Waste Handling,Aim Graphic,Meerut,India,28.9826533,77.7081013,1
Web,Solna,Bucharest,Romania,44.4267674,26.1025384,1
Web Components,KBA,Vogtei,Germany,51.1638175,10.4478313,1
Window patchers,Esatec,,United Kingdom,54.7023545,-3.2765753,1
Window patchers,Heiber+Schroder,,Germany,,,1
Window patchers,Heiber+Schroder,,Turkey,,,1
Window patchers,Kohmann,,Poland,,,1
Window patchers,XLTC,Gliwice,Poland,50.26590325,18.69757619,1
wire stitcher,ACME,,Netherlands,52.2434979,5.6343227,1
wire stitcher,Agrafix,,Germany,51.5623618,6.7345106,1
wire stitcher,Agrafix,Stuttgart,Deutschland,48.7758459,9.1829321,1
wire stitcher,Brehmer,,Netherlands,52.2434979,5.6343227,3
wire stitcher,Hohner,Stuttgart,Deutschland,48.7758459,9.1829321,1
wire stitcher,Rapidex,,Netherlands,52.2434979,5.6343227,1
wire stitcher,Speckboetel,,Germany,51.5623618,6.7345106,1
Workflow,Hertz,,Lithuania,55.3500003,23.7499997,1
Workflow,Others,,Lithuania,55.3500003,23.7499997,1
Wrapping Machine,CMC,,Germany,51.1657,10.4515,1
Wrapping Machine,DEM,,United Kingdom,,,1
Wrapping Machine,Kallfass,,Germany,51.1657,10.4515,1
Wrapping Machine,Pactur,,Germany,51.1657,10.4515,1
Wrapping Machine,Robopac,,France,,,1
Wrapping Machine,SIAT,Vogtei,Germany,51.1638175,10.4478313,1
Wrapping machines,Hugo Beck,,Bulgaria,42.6073975,25.4856617,1
Wrapping machines,Sitma,Terni,Italy,42.6384261,12.674297,1
Wrapping machines,SmiPack,,France,46.603354,1.8883335,1
Wrapping machines,Strapex,,Germany,51.1657,10.4515,1
